model_id,heldout_city,feature,standardized_coef
P3_add_od_exposure,San Antonio,h_total_rank,-0.19817182458937732
P3_add_od_exposure,San Antonio,local_need_rank,-0.782613990040309
P3_add_od_exposure,San Antonio,origin_exposure_rank,-0.03983212093219316
P3_add_od_exposure,San Antonio,destination_importance_rank,-2.4040458061002616
P3_add_od_exposure,San Antonio,log_law_exposure,0.9905656696571851
P4_add_structure_scarcity,Austin,time_remaining_frac,0.1163681571442422
P4_add_structure_scarcity,Austin,delay_feasible,0.3784531370984755
P4_add_structure_scarcity,Austin,delay_fraction,0.7897593756321838
P4_add_structure_scarcity,Austin,intervention_R,2.569891000921109
P4_add_structure_scarcity,Austin,intervention_C,0.8586118805050253
P4_add_structure_scarcity,Austin,intervention_S,-2.9772199028603827
P4_add_structure_scarcity,Austin,budget_fraction_of_baseline,0.3422037402985915
P4_add_structure_scarcity,Austin,log_eta_per_cost,5.256440392150665
P4_add_structure_scarcity,Austin,eta_per_cost_rank,-1.2919624559196976
P4_add_structure_scarcity,Austin,local_remaining_rank,1.8563120633997108
P4_add_structure_scarcity,Austin,access_remaining_rank,0.042297881027854256
P4_add_structure_scarcity,Austin,passive_b_rank,0.2276136019029683
P4_add_structure_scarcity,Austin,passive_ell_rank,-0.04575244436784297
P4_add_structure_scarcity,Austin,b0_rank,-0.16232898351579672
P4_add_structure_scarcity,Austin,h_total_rank,-0.2009890232155418
P4_add_structure_scarcity,Austin,local_need_rank,-0.7366016110541082
P4_add_structure_scarcity,Austin,origin_exposure_rank,-0.0736457901050242
P4_add_structure_scarcity,Austin,destination_importance_rank,-2.489538447127099
P4_add_structure_scarcity,Austin,log_law_exposure,1.0217646968297485
P4_add_structure_scarcity,Austin,out_degree_rank,-0.008102134773531298
P4_add_structure_scarcity,Austin,in_degree_rank,-0.008685029743215588
P4_add_structure_scarcity,Austin,od_scarcity,0.00810210927646783
P4_add_structure_scarcity,Austin,structure_only_score,-0.06758832449013266
P4_add_structure_scarcity,Chicago,time_remaining_frac,0.11147778262665041
P4_add_structure_scarcity,Chicago,delay_feasible,0.4272324612476298
P4_add_structure_scarcity,Chicago,delay_fraction,0.8401090696700835
P4_add_structure_scarcity,Chicago,intervention_R,2.659911767467731
P4_add_structure_scarcity,Chicago,intervention_C,0.8739367985597047
P4_add_structure_scarcity,Chicago,intervention_S,-3.106948057222876
P4_add_structure_scarcity,Chicago,budget_fraction_of_baseline,0.248941852113415
P4_add_structure_scarcity,Chicago,log_eta_per_cost,5.45955205559701
P4_add_structure_scarcity,Chicago,eta_per_cost_rank,-2.7423205664764807
P4_add_structure_scarcity,Chicago,local_remaining_rank,0.288036085007842
P4_add_structure_scarcity,Chicago,access_remaining_rank,0.059184043859146926
P4_add_structure_scarcity,Chicago,passive_b_rank,0.20678274420584467
P4_add_structure_scarcity,Chicago,passive_ell_rank,-0.04382156838950082
P4_add_structure_scarcity,Chicago,b0_rank,-0.23152930664190305
P4_add_structure_scarcity,Chicago,h_total_rank,-0.2320605264206514
P4_add_structure_scarcity,Chicago,local_need_rank,-0.7341103131609437
P4_add_structure_scarcity,Chicago,origin_exposure_rank,-0.0654626826698739
P4_add_structure_scarcity,Chicago,destination_importance_rank,-2.175375495887128
P4_add_structure_scarcity,Chicago,log_law_exposure,1.0489023828496058
P4_add_structure_scarcity,Chicago,out_degree_rank,-0.015111463752877695
P4_add_structure_scarcity,Chicago,in_degree_rank,-0.020473874183515987
P4_add_structure_scarcity,Chicago,od_scarcity,0.015111401162408849
P4_add_structure_scarcity,Chicago,structure_only_score,-0.09020730959596462
P4_add_structure_scarcity,Dallas,time_remaining_frac,0.11688284001029679
P4_add_structure_scarcity,Dallas,delay_feasible,0.42754931754463443
P4_add_structure_scarcity,Dallas,delay_fraction,0.0053955378704318635
P4_add_structure_scarcity,Dallas,intervention_R,0.05722022327187258
P4_add_structure_scarcity,Dallas,intervention_C,0.0366153056137852
