city,event_id,t,intervention,n_tokens,total_value,score_id,description,spearman,top10_value_capture,top10_ndcg,top10_precision
Austin,479,5,S,55,2.5391235463619695,S3_structure_only,within-channel static OD structure only,-0.19737008246505286,0.591999683428896,0.5295364133596017,0.0
Austin,479,5,S,55,2.5391235463619695,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9989177489177491,0.9998694926223397,0.9999187483937618,0.8333333333333334
Austin,479,5,S,55,2.5391235463619695,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Austin,479,6,C,44,2.0616939952529996,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.1385144875776672,0.11137445298153968,0.0
Austin,479,6,C,44,2.0616939952529996,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Austin,479,6,C,44,2.0616939952529996,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Austin,479,6,C,44,2.0616939952529996,S3_structure_only,within-channel static OD structure only,0.08231148696264974,0.601992834628356,0.561432769612404,0.0
Austin,479,6,C,44,2.0616939952529996,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Austin,479,6,C,44,2.0616939952529996,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Austin,479,6,S,49,2.356595077336,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.39408163265306123,0.30671778243800724,0.26081323286993574,0.0
Austin,479,6,S,49,2.356595077336,S1_deficit_only,within-channel local/access deficit only,0.05724489795918367,0.6714414663701516,0.660978523142341,0.2
Austin,479,6,S,49,2.356595077336,S2_exposure_only,within-channel OD exposure only,0.9988775510204081,1.0,1.0,1.0
Austin,479,6,S,49,2.356595077336,S3_structure_only,within-channel static OD structure only,-0.15051020408163265,0.5793390957246253,0.5504213329895384,0.0
Austin,479,6,S,49,2.356595077336,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9988775510204081,1.0,1.0,1.0
Austin,479,6,S,49,2.356595077336,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Austin,479,7,C,41,1.915912984982,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.18549364734300985,0.15272567372145024,0.0
Austin,479,7,C,41,1.915912984982,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Austin,479,7,C,41,1.915912984982,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Austin,479,7,C,41,1.915912984982,S3_structure_only,within-channel static OD structure only,-0.09668989547038329,0.5796444067612706,0.5486098630098523,0.0
Austin,479,7,C,41,1.915912984982,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Austin,479,7,C,41,1.915912984982,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Austin,479,7,S,46,2.20715205208,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.22417514646931852,0.3687673045126296,0.29797757020800103,0.0
Austin,479,7,S,46,2.20715205208,S1_deficit_only,within-channel local/access deficit only,-0.016219549799568304,0.6061083530143868,0.5679877724385665,0.2
Austin,479,7,S,46,2.20715205208,S2_exposure_only,within-channel OD exposure only,0.999013259327783,1.0,1.0,1.0
Austin,479,7,S,46,2.20715205208,S3_structure_only,within-channel static OD structure only,-0.07468393462843045,0.5736875695521692,0.5539068719749791,0.0
Austin,479,7,S,46,2.20715205208,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.999013259327783,1.0,1.0,1.0
Austin,479,7,S,46,2.20715205208,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Austin,479,8,C,38,1.4676271210479999,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.07739756179122967,0.06454303799331179,0.0
Austin,479,8,C,38,1.4676271210479999,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Austin,479,8,C,38,1.4676271210479999,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Austin,479,8,C,38,1.4676271210479999,S3_structure_only,within-channel static OD structure only,0.15723820986978881,0.5447379118655766,0.5243466219268779,0.0
Austin,479,8,C,38,1.4676271210479999,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Austin,479,8,C,38,1.4676271210479999,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Austin,479,8,S,48,2.16671449491,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.4445288753799392,0.25806461841229683,0.21989077156534684,0.0
Austin,479,8,S,48,2.16671449491,S1_deficit_only,within-channel local/access deficit only,0.22383847155883632,0.6321853263644506,0.5977661303423271,0.2
Austin,479,8,S,48,2.16671449491,S2_exposure_only,within-channel OD exposure only,0.999348675640469,1.0,1.0,1.0
Austin,479,8,S,48,2.16671449491,S3_structure_only,within-channel static OD structure only,-0.22633521493703865,0.5156291374064184,0.46786366267375623,0.0
Austin,479,8,S,48,2.16671449491,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.999348675640469,1.0,1.0,1.0
Austin,479,8,S,48,2.16671449491,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Austin,479,9,C,28,1.0105081851860003,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999998,0.05425019597112201,0.04828123076103433,0.0
Austin,479,9,C,28,1.0105081851860003,S1_deficit_only,within-channel local/access deficit only,0.9999999999999998,1.0,1.0,1.0
Austin,479,9,C,28,1.0105081851860003,S2_exposure_only,within-channel OD exposure only,0.9999999999999998,1.0,1.0,1.0
Austin,479,9,C,28,1.0105081851860003,S3_structure_only,within-channel static OD structure only,0.18609742747673783,0.58867078885267,0.5461819214760766,0.0
Austin,479,9,C,28,1.0105081851860003,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999998,1.0,1.0,1.0
Austin,479,9,C,28,1.0105081851860003,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999998,1.0,1.0,1.0
Austin,479,9,S,39,1.7847570065410003,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.23076923076923078,0.4151237417641792,0.42714493103461065,0.0
Austin,479,9,S,39,1.7847570065410003,S1_deficit_only,within-channel local/access deficit only,0.007085020242914981,0.6025926008549873,0.6155369392346932,0.25
Austin,479,9,S,39,1.7847570065410003,S2_exposure_only,within-channel OD exposure only,0.9991902834008098,1.0,1.0,1.0
Austin,479,9,S,39,1.7847570065410003,S3_structure_only,within-channel static OD structure only,-0.23299595141700405,0.5738835459950893,0.593053753630838,0.0
Austin,479,9,S,39,1.7847570065410003,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9991902834008098,1.0,1.0,1.0
Austin,479,9,S,39,1.7847570065410003,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Austin,479,10,S,33,1.29507294953,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.39438502673796794,0.36364441054546776,0.3130031939264824,0.0
Austin,479,10,S,33,1.29507294953,S1_deficit_only,within-channel local/access deficit only,0.04879679144385027,0.5548799055014453,0.5237403356876642,0.25
Austin,479,10,S,33,1.29507294953,S2_exposure_only,within-channel OD exposure only,0.999331550802139,1.0,1.0,1.0
Austin,479,10,S,33,1.29507294953,S3_structure_only,within-channel static OD structure only,-0.241644385026738,0.4393146160508291,0.42416700101316723,0.0
Austin,479,10,S,33,1.29507294953,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.999331550802139,1.0,1.0,1.0
Austin,479,10,S,33,1.29507294953,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Austin,480,0,C,53,3.4650904239999996,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.15055210502161728,0.12285813532491488,0.0
Austin,480,0,C,53,3.4650904239999996,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Austin,480,0,C,53,3.4650904239999996,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Austin,480,0,C,53,3.4650904239999996,S3_structure_only,within-channel static OD structure only,0.0016126431220770843,0.5958072318732074,0.5584345728415725,0.0
Austin,480,0,C,53,3.4650904239999996,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Austin,480,0,C,53,3.4650904239999996,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Austin,480,1,C,49,3.3150230524600004,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.1302637511487305,0.10315092927538762,0.0
Austin,480,1,C,49,3.3150230524600004,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Austin,480,1,C,49,3.3150230524600004,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Austin,480,1,C,49,3.3150230524600004,S3_structure_only,within-channel static OD structure only,0.02204081632653061,0.5723395429050306,0.541924558533463,0.0
Austin,480,1,C,49,3.3150230524600004,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Austin,480,1,C,49,3.3150230524600004,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Austin,480,1,S,51,3.25098431205,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.23846153846153847,0.40146285971681367,0.4356159674785874,0.0
Austin,480,1,S,51,3.25098431205,S1_deficit_only,within-channel local/access deficit only,0.02434389140271493,0.6685002194407785,0.6298240828302261,0.16666666666666666
Austin,480,1,S,51,3.25098431205,S2_exposure_only,within-channel OD exposure only,0.998733031674208,0.9998694926291501,0.9999187483980023,0.8333333333333334
Austin,480,1,S,51,3.25098431205,S3_structure_only,within-channel static OD structure only,-0.21701357466063348,0.607272295714856,0.5835237961178343,0.0
Austin,480,1,S,51,3.25098431205,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.998733031674208,0.9998694926291501,0.9999187483980023,0.8333333333333334
Austin,480,1,S,51,3.25098431205,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Austin,480,2,C,51,3.3424236395179996,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.14872609459138686,0.11150434328856171,0.0
Austin,480,2,C,51,3.3424236395179996,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Austin,480,2,C,51,3.3424236395179996,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Austin,480,2,C,51,3.3424236395179996,S3_structure_only,within-channel static OD structure only,0.030135746606334838,0.5958072318719941,0.5584345728619132,0.0
Austin,480,2,C,51,3.3424236395179996,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Austin,480,2,C,51,3.3424236395179996,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Austin,480,2,S,53,3.32601795156,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.22939848411546526,0.312876790652016,0.27045905591208325,0.0
Austin,480,2,S,53,3.32601795156,S1_deficit_only,within-channel local/access deficit only,0.02604418642154491,0.6685002193957618,0.6298240827644335,0.16666666666666666
Austin,480,2,S,53,3.32601795156,S2_exposure_only,within-channel OD exposure only,0.9985486211901305,0.9998694926274144,0.9999187483969239,0.8333333333333334
Austin,480,2,S,53,3.32601795156,S3_structure_only,within-channel static OD structure only,-0.14271891630382194,0.6133757410496316,0.5873236941925748,0.0
Austin,480,2,S,53,3.32601795156,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9985486211901305,0.9998694926274144,0.9999187483969239,0.8333333333333334
Austin,480,2,S,53,3.32601795156,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Austin,480,3,C,53,3.3977211840599995,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.14120976481394235,0.11885262446141305,0.0
Austin,480,3,C,53,3.3977211840599995,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Austin,480,3,C,53,3.3977211840599995,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Austin,480,3,C,53,3.3977211840599995,S3_structure_only,within-channel static OD structure only,0.11465892597968068,0.5958072318331927,0.5584345728132052,0.0
Austin,480,3,C,53,3.3977211840599995,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Austin,480,3,C,53,3.3977211840599995,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Austin,480,3,S,46,3.0611511335519994,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.20197348134443416,0.3518540382654006,0.3510833912182622,0.0
Austin,480,3,S,46,3.0611511335519994,S1_deficit_only,within-channel local/access deficit only,-0.10564292321924144,0.6699259156265734,0.6269963351860303,0.2
Austin,480,3,S,46,3.0611511335519994,S2_exposure_only,within-channel OD exposure only,0.99827320382362,1.0,1.0,1.0
Austin,480,3,S,46,3.0611511335519994,S3_structure_only,within-channel static OD structure only,-0.20690718470551955,0.5839609160009445,0.5611958782776808,0.0
Austin,480,3,S,46,3.0611511335519994,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.99827320382362,1.0,1.0,1.0
Austin,480,3,S,46,3.0611511335519994,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Austin,480,4,C,50,3.25329409494,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.12766044547658809,0.11142497368153223,0.0
Austin,480,4,C,50,3.25329409494,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Austin,480,4,C,50,3.25329409494,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Austin,480,4,C,50,3.25329409494,S3_structure_only,within-channel static OD structure only,0.09339735894357742,0.572339543008785,0.5419245585873165,0.0
Austin,480,4,C,50,3.25329409494,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Austin,480,4,C,50,3.25329409494,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Austin,480,4,S,47,3.1631704688199997,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.2236355226641998,0.5272412216183159,0.477467537063072,0.0
Austin,480,4,S,47,3.1631704688199997,S1_deficit_only,within-channel local/access deficit only,-0.05700740055504163,0.669925915587508,0.6269963351534907,0.2
Austin,480,4,S,47,3.1631704688199997,S2_exposure_only,within-channel OD exposure only,0.9983811285846438,1.0,1.0,1.0
Austin,480,4,S,47,3.1631704688199997,S3_structure_only,within-channel static OD structure only,-0.32932469935245146,0.577055385349191,0.5148486429473789,0.0
Austin,480,4,S,47,3.1631704688199997,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9983811285846438,1.0,1.0,1.0
Austin,480,4,S,47,3.1631704688199997,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Austin,480,5,C,47,3.03158599303,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.1275856748833601,0.10900811849322954,0.0
Austin,480,5,C,47,3.03158599303,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Austin,480,5,C,47,3.03158599303,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Austin,480,5,C,47,3.03158599303,S3_structure_only,within-channel static OD structure only,-0.01387604070305273,0.5942635606731151,0.5552625428071714,0.0
