city,event_id,event_start,policy_scenario,budget_scale,delay_add_hours,policy_score,allocated_cost,value_proxy,selected_segment_count,selected_action_count,baseline_objective,recoverable_fraction,event_peak_positive_abnormal_deficit,event_total_precip,oracle_value_proxy,relative_to_greedy_oracle,value_proxy_vs_lp_recoverable_fraction
San Antonio,496,2024-07-18 12:00:00,delay_4h,1,4,activated_bottleneck_law,2.210856024,0.1149268647,593,536,0.1142010555,0.133067066,0.02527631584,0.02362206,0.1149268647,1,0.8636762508
San Antonio,496,2024-07-18 12:00:00,delay_4h,1,4,exposure_only,2.210856024,0.0849677979,292,292,0.1142010555,0.133067066,0.02527631584,0.02362206,0.1149268647,0.7393205945,0.6385336392
San Antonio,496,2024-07-18 12:00:00,delay_4h,1,4,deficit_only,2.210856024,0.08138182748,291,291,0.1142010555,0.133067066,0.02527631584,0.02362206,0.1149268647,0.7081183997,0.6115850446
San Antonio,496,2024-07-18 12:00:00,delay_4h,1,4,structure_only,2.210856024,0.04749900517,282,268,0.1142010555,0.133067066,0.02527631584,0.02362206,0.1149268647,0.4132976681,0.3569553805
San Antonio,496,2024-07-18 12:00:00,delay_4h,1,4,random_positive,2.210856024,0.01998867823,351,343,0.1142010555,0.133067066,0.02527631584,0.02362206,0.1149268647,0.1739252027,0.150215067
San Antonio,496,2024-07-18 12:00:00,scarce_and_late,0.5,2,greedy_oracle,1.105428012,0.07320102387,253,234,0.1142010555,0.133067066,0.02527631584,0.02362206,0.07320102387,1,0.550106244
San Antonio,496,2024-07-18 12:00:00,scarce_and_late,0.5,2,activated_bottleneck_law,1.105428012,0.07320102387,253,234,0.1142010555,0.133067066,0.02527631584,0.02362206,0.07320102387,1,0.550106244
San Antonio,496,2024-07-18 12:00:00,scarce_and_late,0.5,2,exposure_only,1.105428012,0.05516503014,135,135,0.1142010555,0.133067066,0.02527631584,0.02362206,0.07320102387,0.7536100893,0.4145656157
San Antonio,496,2024-07-18 12:00:00,scarce_and_late,0.5,2,deficit_only,1.105428012,0.05244186963,133,133,0.1142010555,0.133067066,0.02527631584,0.02362206,0.07320102387,0.7164089634,0.394101044
San Antonio,496,2024-07-18 12:00:00,scarce_and_late,0.5,2,structure_only,1.105428012,0.0320944075,144,136,0.1142010555,0.133067066,0.02527631584,0.02362206,0.07320102387,0.4384420573,0.2411897134
San Antonio,496,2024-07-18 12:00:00,scarce_and_late,0.5,2,random_positive,1.105428012,0.01109012523,185,183,0.1142010555,0.133067066,0.02527631584,0.02362206,0.07320102387,0.1515023239,0.08334237435
San Antonio,497,2024-07-19 12:00:00,base,1,0,greedy_oracle,1.422791377,0.1463546196,522,482,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.1463546196,1,1.049635819
San Antonio,497,2024-07-19 12:00:00,base,1,0,activated_bottleneck_law,1.422791377,0.1463546196,522,482,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.1463546196,1,1.049635819
San Antonio,497,2024-07-19 12:00:00,base,1,0,exposure_only,1.422791377,0.113232701,275,275,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.1463546196,0.7736872352,0.8120898345
San Antonio,497,2024-07-19 12:00:00,base,1,0,deficit_only,1.422791377,0.1088229938,275,275,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.1463546196,0.7435569444,0.7804640021
San Antonio,497,2024-07-19 12:00:00,base,1,0,structure_only,1.422791377,0.06042815962,278,268,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.1463546196,0.4128886385,0.433382704
San Antonio,497,2024-07-19 12:00:00,base,1,0,random_positive,1.422791377,0.02640734049,360,355,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.1463546196,0.1804339389,0.1893899252
San Antonio,497,2024-07-19 12:00:00,low_budget,0.5,0,greedy_oracle,0.7113956884,0.08391276873,238,216,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.08391276873,1,0.6018111894
San Antonio,497,2024-07-19 12:00:00,low_budget,0.5,0,activated_bottleneck_law,0.7113956884,0.08391276873,238,216,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.08391276873,1,0.6018111894
San Antonio,497,2024-07-19 12:00:00,low_budget,0.5,0,exposure_only,0.7113956884,0.06433172468,130,130,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.08391276873,0.7666500064,0.4613785522
San Antonio,497,2024-07-19 12:00:00,low_budget,0.5,0,deficit_only,0.7113956884,0.0616604525,129,129,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.08391276873,0.7348160886,0.4422205443
San Antonio,497,2024-07-19 12:00:00,low_budget,0.5,0,structure_only,0.7113956884,0.03802016436,139,139,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.08391276873,0.4530915251,0.2726755496
San Antonio,497,2024-07-19 12:00:00,low_budget,0.5,0,random_positive,0.7113956884,0.01510692338,187,186,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.08391276873,0.1800312826,0.1083448403
San Antonio,497,2024-07-19 12:00:00,high_budget,2,0,greedy_oracle,2.845582754,0.2498049099,1108,989,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.2498049099,1,1.791567508
San Antonio,497,2024-07-19 12:00:00,high_budget,2,0,activated_bottleneck_law,2.845582754,0.2498049099,1108,989,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.2498049099,1,1.791567508
San Antonio,497,2024-07-19 12:00:00,high_budget,2,0,exposure_only,2.845582754,0.1961283947,578,578,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.2498049099,0.7851262603,1.406606697
San Antonio,497,2024-07-19 12:00:00,high_budget,2,0,deficit_only,2.845582754,0.1885126085,576,576,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.2498049099,0.7546393248,1.351987294
San Antonio,497,2024-07-19 12:00:00,high_budget,2,0,structure_only,2.845582754,0.1072920269,539,507,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.2498049099,0.4295032751,0.7694841122
San Antonio,497,2024-07-19 12:00:00,high_budget,2,0,random_positive,2.845582754,0.05151739718,711,698,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.2498049099,0.2062305229,0.3694759039
San Antonio,497,2024-07-19 12:00:00,delay_2h,1,2,greedy_oracle,1.422791377,0.1365703977,563,515,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.1365703977,1,0.9794646836
San Antonio,497,2024-07-19 12:00:00,delay_2h,1,2,activated_bottleneck_law,1.422791377,0.1365703977,563,515,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.1365703977,1,0.9794646836
San Antonio,497,2024-07-19 12:00:00,delay_2h,1,2,exposure_only,1.422791377,0.1038144585,283,283,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.1365703977,0.7601534468,0.7445434553
San Antonio,497,2024-07-19 12:00:00,delay_2h,1,2,deficit_only,1.422791377,0.09935851976,279,279,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.1365703977,0.7275260338,0.7125860564
San Antonio,497,2024-07-19 12:00:00,delay_2h,1,2,structure_only,1.422791377,0.05968604,287,269,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.1365703977,0.4370349725,0.4280603211
San Antonio,497,2024-07-19 12:00:00,delay_2h,1,2,random_positive,1.422791377,0.0272104963,371,365,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.1365703977,0.1992415396,0.1951500515
San Antonio,497,2024-07-19 12:00:00,delay_4h,1,4,greedy_oracle,1.422791377,0.1238443801,593,536,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.1238443801,1,0.8881953821
San Antonio,497,2024-07-19 12:00:00,delay_4h,1,4,activated_bottleneck_law,1.422791377,0.1238443801,593,536,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.1238443801,1,0.8881953821
San Antonio,497,2024-07-19 12:00:00,delay_4h,1,4,exposure_only,1.422791377,0.09155924089,292,292,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.1238443801,0.7393088069,0.6566506682
San Antonio,497,2024-07-19 12:00:00,delay_4h,1,4,deficit_only,1.422791377,0.08777384412,292,292,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.1238443801,0.7087430537,0.6295023073
San Antonio,497,2024-07-19 12:00:00,delay_4h,1,4,structure_only,1.422791377,0.05118412439,282,268,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.1238443801,0.4132938802,0.3670857159
San Antonio,497,2024-07-19 12:00:00,delay_4h,1,4,random_positive,1.422791377,0.0233112923,380,375,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.1238443801,0.1882305219,0.1671854803
San Antonio,497,2024-07-19 12:00:00,scarce_and_late,0.5,2,greedy_oracle,0.7113956884,0.07887965022,253,234,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.07887965022,1,0.5657143345
San Antonio,497,2024-07-19 12:00:00,scarce_and_late,0.5,2,activated_bottleneck_law,0.7113956884,0.07887965022,253,234,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.07887965022,1,0.5657143345
San Antonio,497,2024-07-19 12:00:00,scarce_and_late,0.5,2,exposure_only,0.7113956884,0.05944450024,135,135,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.07887965022,0.7536100893,0.4263280301
San Antonio,497,2024-07-19 12:00:00,scarce_and_late,0.5,2,deficit_only,0.7113956884,0.05651489753,133,133,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.07887965022,0.7164699307,0.40531731
San Antonio,497,2024-07-19 12:00:00,scarce_and_late,0.5,2,structure_only,0.7113956884,0.03458415612,144,136,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.07887965022,0.4384420573,0.2480329567
San Antonio,497,2024-07-19 12:00:00,scarce_and_late,0.5,2,random_positive,0.7113956884,0.01432868392,192,191,0.06820293445,0.1394337131,0.01603436315,0.4540684867,0.07887965022,0.1816524779,0.1027634107
San Antonio,498,2024-07-21 19:00:00,base,1,0,greedy_oracle,1.11701441,0.1412375366,497,462,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.1412375366,1,1.068179609
San Antonio,498,2024-07-21 19:00:00,base,1,0,activated_bottleneck_law,1.11701441,0.1412375366,497,462,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.1412375366,1,1.068179609
San Antonio,498,2024-07-21 19:00:00,base,1,0,exposure_only,1.11701441,0.1088410165,270,270,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.1412375366,0.7706238663,0.8231647003
San Antonio,498,2024-07-21 19:00:00,base,1,0,deficit_only,1.11701441,0.1045496393,269,269,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.1412375366,0.7402397537,0.7907090109
San Antonio,498,2024-07-21 19:00:00,base,1,0,structure_only,1.11701441,0.05882236113,246,236,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.1412375366,0.4164782434,0.4448735672
San Antonio,498,2024-07-21 19:00:00,base,1,0,random_positive,1.11701441,0.02180781856,292,289,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.1412375366,0.15440526,0.1649325503
San Antonio,498,2024-07-21 19:00:00,low_budget,0.5,0,greedy_oracle,0.5585072052,0.08071114238,231,209,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.08071114238,1,0.6104184385
San Antonio,498,2024-07-21 19:00:00,low_budget,0.5,0,activated_bottleneck_law,0.5585072052,0.08071114238,231,209,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.08071114238,1,0.6104184385
San Antonio,498,2024-07-21 19:00:00,low_budget,0.5,0,exposure_only,0.5585072052,0.06165106311,129,129,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.08071114238,0.7638482282,0.4662670427
San Antonio,498,2024-07-21 19:00:00,low_budget,0.5,0,deficit_only,0.5585072052,0.05877051003,130,130,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.08071114238,0.7281585701,0.4444814173
San Antonio,498,2024-07-21 19:00:00,low_budget,0.5,0,structure_only,0.5585072052,0.03652277056,132,132,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.08071114238,0.4525121251,0.2762217448
San Antonio,498,2024-07-21 19:00:00,low_budget,0.5,0,random_positive,0.5585072052,0.0110658578,158,157,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.08071114238,0.1371044626,0.08369109196
San Antonio,498,2024-07-21 19:00:00,high_budget,2,0,greedy_oracle,2.234028821,0.2423920948,1023,919,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.2423920948,1,1.833211619
San Antonio,498,2024-07-21 19:00:00,high_budget,2,0,activated_bottleneck_law,2.234028821,0.2423920948,1023,919,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.2423920948,1,1.833211619
San Antonio,498,2024-07-21 19:00:00,high_budget,2,0,exposure_only,2.234028821,0.1888620567,554,554,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.2423920948,0.7791593076,1.428363896
San Antonio,498,2024-07-21 19:00:00,high_budget,2,0,deficit_only,2.234028821,0.1813707151,553,553,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.2423920948,0.7482534251,1.371706873
San Antonio,498,2024-07-21 19:00:00,high_budget,2,0,structure_only,2.234028821,0.1043906135,478,456,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.2423920948,0.4306683911,0.7895062984
San Antonio,498,2024-07-21 19:00:00,high_budget,2,0,random_positive,2.234028821,0.04589238283,634,625,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.2423920948,0.1893311862,0.3470841304
San Antonio,498,2024-07-21 19:00:00,delay_2h,1,2,greedy_oracle,1.11701441,0.1320033021,516,471,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.1320033021,1,0.9983410856
San Antonio,498,2024-07-21 19:00:00,delay_2h,1,2,activated_bottleneck_law,1.11701441,0.1320033021,516,471,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.1320033021,1,0.9983410856
San Antonio,498,2024-07-21 19:00:00,delay_2h,1,2,exposure_only,1.11701441,0.0997716941,275,275,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.1320033021,0.75582726,0.7545734073
San Antonio,498,2024-07-21 19:00:00,delay_2h,1,2,deficit_only,1.11701441,0.09565281557,278,278,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.1320033021,0.7246244153,0.7234223254
San Antonio,498,2024-07-21 19:00:00,delay_2h,1,2,structure_only,1.11701441,0.05490144617,260,243,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.1320033021,0.4159096425,0.415219684
San Antonio,498,2024-07-21 19:00:00,delay_2h,1,2,random_positive,1.11701441,0.02140030256,310,306,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.1320033021,0.1621194487,0.1618505065
San Antonio,498,2024-07-21 19:00:00,delay_4h,1,4,greedy_oracle,1.11701441,0.1201257109,547,496,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.1201257109,1,0.9085108539
San Antonio,498,2024-07-21 19:00:00,delay_4h,1,4,activated_bottleneck_law,1.11701441,0.1201257109,547,496,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.1201257109,1,0.9085108539
San Antonio,498,2024-07-21 19:00:00,delay_4h,1,4,exposure_only,1.11701441,0.08829054388,283,283,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.1201257109,0.734984569,0.6677414584
San Antonio,498,2024-07-21 19:00:00,delay_4h,1,4,deficit_only,1.11701441,0.08450611656,285,285,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.1201257109,0.7034806779,0.6391198314
San Antonio,498,2024-07-21 19:00:00,delay_4h,1,4,structure_only,1.11701441,0.04985459377,252,238,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.1201257109,0.4150201767,0.3770503351
San Antonio,498,2024-07-21 19:00:00,delay_4h,1,4,random_positive,1.11701441,0.01906517361,320,318,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.1201257109,0.1587101834,0.1441899242
San Antonio,498,2024-07-21 19:00:00,scarce_and_late,0.5,2,greedy_oracle,0.5585072052,0.07595829367,242,223,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.07595829367,1,0.5744726396
San Antonio,498,2024-07-21 19:00:00,scarce_and_late,0.5,2,activated_bottleneck_law,0.5585072052,0.07595829367,242,223,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.07595829367,1,0.5744726396
San Antonio,498,2024-07-21 19:00:00,scarce_and_late,0.5,2,exposure_only,0.5585072052,0.05741110535,135,135,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.07595829367,0.7558240526,0.4342002385
San Antonio,498,2024-07-21 19:00:00,scarce_and_late,0.5,2,deficit_only,0.5585072052,0.05402993543,133,133,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.07595829367,0.7113105472,0.4086284476
San Antonio,498,2024-07-21 19:00:00,scarce_and_late,0.5,2,structure_only,0.5585072052,0.03295320365,123,117,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.07595829367,0.4338328583,0.2492251072
San Antonio,498,2024-07-21 19:00:00,scarce_and_late,0.5,2,random_positive,0.5585072052,0.01118349299,161,160,0.05579872396,0.1322226481,0.01193186401,0.08792655667,0.07595829367,0.1472320197,0.08458076697
San Antonio,499,2024-07-22 20:00:00,base,1,0,greedy_oracle,0.4079995755,0.1597283782,176,164,0.02160154324,0.1417816949,0.006082525209,0.1902888167,0.1597283782,1,1.126579692
San Antonio,499,2024-07-22 20:00:00,base,1,0,activated_bottleneck_law,0.4079995755,0.1597283782,176,164,0.02160154324,0.1417816949,0.006082525209,0.1902888167,0.1597283782,1,1.126579692
San Antonio,499,2024-07-22 20:00:00,base,1,0,exposure_only,0.4079995755,0.1230649416,101,101,0.02160154324,0.1417816949,0.006082525209,0.1902888167,0.1597283782,0.7704638524,0.8679889296
San Antonio,499,2024-07-22 20:00:00,base,1,0,deficit_only,0.4079995755,0.1156999375,101,101,0.02160154324,0.1417816949,0.006082525209,0.1902888167,0.1597283782,0.7243542995,0.8160428436
San Antonio,499,2024-07-22 20:00:00,base,1,0,structure_only,0.4079995755,0.07023431972,94,94,0.02160154324,0.1417816949,0.006082525209,0.1902888167,0.1597283782,0.4397109676,0.4953694464
San Antonio,499,2024-07-22 20:00:00,base,1,0,random_positive,0.4079995755,0.02393297683,121,121,0.02160154324,0.1417816949,0.006082525209,0.1902888167,0.1597283782,0.1498354714,0.1688015992
San Antonio,499,2024-07-22 20:00:00,low_budget,0.5,0,greedy_oracle,0.2039997878,0.09049711337,90,85,0.02160154324,0.1417816949,0.006082525209,0.1902888167,0.09049711337,1,0.6382848888
San Antonio,499,2024-07-22 20:00:00,low_budget,0.5,0,activated_bottleneck_law,0.2039997878,0.09049711337,90,85,0.02160154324,0.1417816949,0.006082525209,0.1902888167,0.09049711337,1,0.6382848888
San Antonio,499,2024-07-22 20:00:00,low_budget,0.5,0,exposure_only,0.2039997878,0.0635118597,48,48,0.02160154324,0.1417816949,0.006082525209,0.1902888167,0.09049711337,0.7018108902,0.447955286
San Antonio,499,2024-07-22 20:00:00,low_budget,0.5,0,deficit_only,0.2039997878,0.06257479965,50,50,0.02160154324,0.1417816949,0.006082525209,0.1902888167,0.09049711337,0.6914563053,0.4413461109
San Antonio,499,2024-07-22 20:00:00,low_budget,0.5,0,structure_only,0.2039997878,0.04001931044,56,56,0.02160154324,0.1417816949,0.006082525209,0.1902888167,0.09049711337,0.4422164305,0.2822600652
San Antonio,499,2024-07-22 20:00:00,low_budget,0.5,0,random_positive,0.2039997878,0.01366303086,62,62,0.02160154324,0.1417816949,0.006082525209,0.1902888167,0.09049711337,0.1509775323,0.09636667744
San Antonio,499,2024-07-22 20:00:00,high_budget,2,0,greedy_oracle,0.8159991511,0.2809166491,350,325,0.02160154324,0.1417816949,0.006082525209,0.1902888167,0.2809166491,1,1.981332282
San Antonio,499,2024-07-22 20:00:00,high_budget,2,0,activated_bottleneck_law,0.8159991511,0.2809166491,350,325,0.02160154324,0.1417816949,0.006082525209,0.1902888167,0.2809166491,1,1.981332282
San Antonio,499,2024-07-22 20:00:00,high_budget,2,0,exposure_only,0.8159991511,0.2160674946,201,201,0.02160154324,0.1417816949,0.006082525209,0.1902888167,0.2809166491,0.769151616,1.523944926
San Antonio,499,2024-07-22 20:00:00,high_budget,2,0,deficit_only,0.8159991511,0.2071684267,203,203,0.02160154324,0.1417816949,0.006082525209,0.1902888167,0.2809166491,0.7374729386,1.46117894
San Antonio,499,2024-07-22 20:00:00,high_budget,2,0,structure_only,0.8159991511,0.1234924371,188,178,0.02160154324,0.1417816949,0.006082525209,0.1902888167,0.2809166491,0.439605262,0.8710040969
San Antonio,499,2024-07-22 20:00:00,high_budget,2,0,random_positive,0.8159991511,0.04370049958,222,219,0.02160154324,0.1417816949,0.006082525209,0.1902888167,0.2809166491,0.1555639359,0.308223848
San Antonio,499,2024-07-22 20:00:00,delay_2h,1,2,greedy_oracle,0.4079995755,0.1505222634,178,162,0.02160154324,0.1417816949,0.006082525209,0.1902888167,0.1505222634,1,1.061648074
