city,event_id,unit,t,intervention,selected_count,mean_perturbed_cost,total_perturbed_cost,n_successful_perturbations,selection_frequency,selected_by_base_lp,selected_by_static_small_signal_greedy,selected_by_residual_finite_greedy
Philadelphia,656,309,6,C,1,0.003235344822,0.003235344822,3,0.3333333333,False,False,False
Chicago,159,406,1,C,1,0.003233625902,0.003233625902,3,0.3333333333,False,False,False
Chicago,159,406,4,C,1,0.003233625902,0.003233625902,3,0.3333333333,False,False,False
Chicago,159,826,0,C,1,0.003196429765,0.003196429765,3,0.3333333333,False,False,False
Chicago,159,826,3,C,1,0.003196429765,0.003196429765,3,0.3333333333,False,False,False
Philadelphia,656,464,7,C,1,0.003191400551,0.003191400551,3,0.3333333333,False,False,False
Philadelphia,656,0,7,C,1,0.003180737923,0.003180737923,3,0.3333333333,False,False,False
Philadelphia,656,189,7,C,1,0.003161302564,0.003161302564,3,0.3333333333,False,False,False
Philadelphia,656,389,9,C,1,0.003156185047,0.003156185047,3,0.3333333333,False,False,False
Chicago,159,52,8,C,1,0.003133320536,0.003133320536,3,0.3333333333,False,False,False
Philadelphia,656,71,7,C,1,0.003126489928,0.003126489928,3,0.3333333333,False,False,False
Philadelphia,656,34,7,C,1,0.003104412246,0.003104412246,3,0.3333333333,False,False,False
Philadelphia,656,115,7,C,1,0.003096330804,0.003096330804,3,0.3333333333,False,False,False
Philadelphia,656,30,9,C,1,0.003062297029,0.003062297029,3,0.3333333333,False,False,False
Philadelphia,656,600,7,C,1,0.003049843974,0.003049843974,3,0.3333333333,False,False,False
Philadelphia,656,222,7,C,1,0.002995404958,0.002995404958,3,0.3333333333,False,False,False
Philadelphia,656,305,7,C,1,0.002977741701,0.002977741701,3,0.3333333333,True,False,False
Philadelphia,656,242,9,C,1,0.002969641718,0.002969641718,3,0.3333333333,False,False,False
Philadelphia,656,487,7,C,1,0.002960913378,0.002960913378,3,0.3333333333,False,False,False
Philadelphia,656,376,7,C,1,0.002939890367,0.002939890367,3,0.3333333333,False,False,False
Austin,491,183,9,C,1,0.002922390298,0.002922390298,3,0.3333333333,False,False,False
Philadelphia,656,319,4,S,1,0.002907473502,0.002907473502,3,0.3333333333,True,False,True
Philadelphia,656,399,7,C,1,0.002905408292,0.002905408292,3,0.3333333333,False,False,False
Philadelphia,656,36,7,C,1,0.00289368937,0.00289368937,3,0.3333333333,False,False,False
Philadelphia,656,115,9,C,1,0.00284684411,0.00284684411,3,0.3333333333,False,False,False
Philadelphia,656,546,1,S,1,0.002826281237,0.002826281237,3,0.3333333333,True,False,True
Chicago,159,50,9,C,1,0.002816982723,0.002816982723,3,0.3333333333,False,False,False
Philadelphia,656,191,9,C,1,0.002813170677,0.002813170677,3,0.3333333333,False,False,False
Philadelphia,656,85,9,C,1,0.0028127852,0.0028127852,3,0.3333333333,False,False,False
Philadelphia,656,319,1,S,1,0.002803275555,0.002803275555,3,0.3333333333,True,False,True
Philadelphia,656,189,9,C,1,0.002789347971,0.002789347971,3,0.3333333333,False,False,False
Philadelphia,656,387,9,C,1,0.002786557186,0.002786557186,3,0.3333333333,False,False,False
Philadelphia,656,251,7,C,1,0.002766771251,0.002766771251,3,0.3333333333,False,False,False
Philadelphia,656,426,6,S,1,0.002761207054,0.002761207054,3,0.3333333333,False,False,False
Philadelphia,656,319,3,S,1,0.002759549756,0.002759549756,3,0.3333333333,True,False,True
Philadelphia,656,68,8,C,1,0.002746362205,0.002746362205,3,0.3333333333,False,False,False
Philadelphia,656,417,9,C,1,0.002743108046,0.002743108046,3,0.3333333333,False,False,False
Philadelphia,656,319,5,S,1,0.002732626977,0.002732626977,3,0.3333333333,True,False,True
Philadelphia,656,309,7,C,1,0.002730900198,0.002730900198,3,0.3333333333,False,False,False
Austin,491,184,3,C,1,0.002720227906,0.002720227906,3,0.3333333333,False,False,False
Philadelphia,656,305,9,C,1,0.002700089338,0.002700089338,3,0.3333333333,False,False,False
Philadelphia,656,316,7,C,1,0.002690226243,0.002690226243,3,0.3333333333,False,False,False
Philadelphia,656,546,7,S,1,0.00267855559,0.00267855559,3,0.3333333333,True,False,True
Philadelphia,656,426,2,S,1,0.002677972586,0.002677972586,3,0.3333333333,False,False,True
Philadelphia,656,426,7,S,1,0.002662408333,0.002662408333,3,0.3333333333,False,False,False
Philadelphia,656,426,4,S,1,0.002656221098,0.002656221098,3,0.3333333333,False,False,True
Philadelphia,656,493,4,S,1,0.002633553056,0.002633553056,3,0.3333333333,True,False,True
Philadelphia,656,533,2,S,1,0.002600706573,0.002600706573,3,0.3333333333,True,False,True
Philadelphia,656,426,3,S,1,0.002589867625,0.002589867625,3,0.3333333333,False,False,True
Philadelphia,656,426,1,S,1,0.00258934956,0.00258934956,3,0.3333333333,False,False,True
Chicago,159,881,9,C,1,0.002586274066,0.002586274066,3,0.3333333333,False,False,False
San Antonio,506,172,0,C,1,0.002573284263,0.002573284263,3,0.3333333333,False,False,False
Austin,491,144,8,C,1,0.002554507505,0.002554507505,3,0.3333333333,False,False,True
Austin,491,114,3,C,1,0.002554352272,0.002554352272,3,0.3333333333,False,False,True
Philadelphia,656,316,9,C,1,0.002553849259,0.002553849259,3,0.3333333333,False,False,False
Austin,491,39,2,C,1,0.002550112664,0.002550112664,3,0.3333333333,False,False,False
Philadelphia,656,493,2,S,1,0.002549894884,0.002549894884,3,0.3333333333,True,False,True
Philadelphia,656,533,8,S,1,0.002546811433,0.002546811433,3,0.3333333333,True,False,True
Chicago,159,493,9,C,1,0.002542312294,0.002542312294,3,0.3333333333,False,False,False
Philadelphia,656,533,6,S,1,0.002539118712,0.002539118712,3,0.3333333333,True,False,True
Philadelphia,656,345,9,S,1,0.002527366429,0.002527366429,3,0.3333333333,True,True,True
San Antonio,506,171,0,C,1,0.002522213418,0.002522213418,3,0.3333333333,True,False,True
Austin,491,187,2,C,1,0.002522005509,0.002522005509,3,0.3333333333,True,False,True
Austin,491,2,0,C,1,0.002519799087,0.002519799087,3,0.3333333333,False,False,False
San Antonio,506,280,0,C,1,0.002516114221,0.002516114221,3,0.3333333333,True,False,True
Philadelphia,656,261,8,C,1,0.002506358716,0.002506358716,3,0.3333333333,False,False,False
Philadelphia,656,48,4,S,1,0.002505174006,0.002505174006,3,0.3333333333,False,False,False
San Antonio,506,297,0,C,1,0.002492790556,0.002492790556,3,0.3333333333,False,False,False
Philadelphia,656,493,8,S,1,0.002489175511,0.002489175511,3,0.3333333333,False,False,False
Philadelphia,656,396,6,S,1,0.002482820941,0.002482820941,3,0.3333333333,True,True,True
Philadelphia,656,493,6,S,1,0.002480508734,0.002480508734,3,0.3333333333,False,False,True
Philadelphia,656,145,8,C,1,0.002467021301,0.002467021301,3,0.3333333333,False,False,False
Philadelphia,656,533,1,S,1,0.002459407058,0.002459407058,3,0.3333333333,True,False,True
Philadelphia,656,113,4,S,1,0.002455401498,0.002455401498,3,0.3333333333,True,True,True
Philadelphia,656,147,9,S,1,0.002455334533,0.002455334533,3,0.3333333333,False,False,False
Philadelphia,656,540,7,S,1,0.002448675278,0.002448675278,3,0.3333333333,False,False,False
Philadelphia,656,21,8,C,1,0.002445241955,0.002445241955,3,0.3333333333,False,False,False
Austin,491,91,3,C,1,0.002443715465,0.002443715465,3,0.3333333333,False,False,False
Chicago,159,32,9,C,1,0.002434044266,0.002434044266,3,0.3333333333,False,False,False
Austin,491,114,1,C,1,0.002429355321,0.002429355321,3,0.3333333333,True,False,True
Austin,491,184,2,C,1,0.002427683545,0.002427683545,3,0.3333333333,False,False,False
Philadelphia,656,113,7,S,1,0.002423359697,0.002423359697,3,0.3333333333,True,True,True
Philadelphia,656,48,2,S,1,0.002419959369,0.002419959369,3,0.3333333333,False,False,False
Philadelphia,656,396,2,S,1,0.002406527694,0.002406527694,3,0.3333333333,True,True,True
Chicago,159,13,9,C,1,0.002404486425,0.002404486425,3,0.3333333333,False,False,False
Philadelphia,656,396,7,S,1,0.002392261399,0.002392261399,3,0.3333333333,True,False,True
Philadelphia,656,634,4,S,1,0.00238774313,0.00238774313,3,0.3333333333,False,False,False
Austin,491,128,9,C,1,0.002378973177,0.002378973177,3,0.3333333333,False,False,False
Philadelphia,656,248,7,S,1,0.002371155683,0.002371155683,3,0.3333333333,False,False,False
Philadelphia,656,454,9,S,1,0.00237041004,0.00237041004,3,0.3333333333,False,False,False
Philadelphia,656,267,9,S,1,0.002370040542,0.002370040542,3,0.3333333333,False,False,False
Philadelphia,656,498,7,S,1,0.00236529465,0.00236529465,3,0.3333333333,True,False,True
Philadelphia,656,48,8,S,1,0.00235811031,0.00235811031,3,0.3333333333,False,False,False
Austin,491,39,0,C,1,0.002357265174,0.002357265174,3,0.3333333333,False,False,False
Austin,491,91,0,C,1,0.0023548581,0.0023548581,3,0.3333333333,False,False,False
Philadelphia,656,248,3,S,1,0.002349824912,0.002349824912,3,0.3333333333,False,False,False
Philadelphia,656,248,1,S,1,0.002349295828,0.002349295828,3,0.3333333333,False,False,False
Philadelphia,656,48,6,S,1,0.002349282286,0.002349282286,3,0.3333333333,False,False,False
Philadelphia,656,454,1,S,1,0.00234717484,0.00234717484,3,0.3333333333,False,False,False
Austin,491,154,3,C,1,0.002344884139,0.002344884139,3,0.3333333333,False,False,False
San Antonio,506,82,1,C,1,0.00234084213,0.00234084213,3,0.3333333333,False,False,False
Austin,491,14,9,C,1,0.00233765439,0.00233765439,3,0.3333333333,False,False,False
Philadelphia,656,396,1,S,1,0.00232529526,0.00232529526,3,0.3333333333,True,True,True
Philadelphia,656,586,6,S,1,0.002323484067,0.002323484067,3,0.3333333333,False,False,False
Philadelphia,656,303,7,S,1,0.002322287941,0.002322287941,3,0.3333333333,True,False,True
Philadelphia,656,78,3,S,1,0.002320844463,0.002320844463,3,0.3333333333,False,False,False
Philadelphia,656,634,2,S,1,0.002318671845,0.002318671845,3,0.3333333333,False,False,False
Philadelphia,656,154,4,S,1,0.002316854347,0.002316854347,3,0.3333333333,True,False,True
Philadelphia,656,115,8,C,1,0.002315074947,0.002315074947,3,0.3333333333,False,False,False
Philadelphia,656,454,3,S,1,0.002311640688,0.002311640688,3,0.3333333333,False,False,False
Philadelphia,656,113,3,S,1,0.002306483646,0.002306483646,3,0.3333333333,True,True,True
Austin,491,89,2,C,1,0.002302495999,0.002302495999,3,0.3333333333,True,False,True
Philadelphia,656,78,5,S,1,0.0022977258,0.0022977258,3,0.3333333333,False,False,False
Philadelphia,656,454,4,S,1,0.002296060769,0.002296060769,3,0.3333333333,False,False,False
Philadelphia,656,48,5,S,1,0.002293288243,0.002293288243,3,0.3333333333,False,False,False
Philadelphia,656,301,6,S,1,0.002292607231,0.002292607231,3,0.3333333333,False,False,False
Austin,491,39,1,C,1,0.002281405756,0.002281405756,3,0.3333333333,False,False,False
San Antonio,506,213,0,C,1,0.002279509548,0.002279509548,3,0.3333333333,True,False,True
Austin,491,67,3,C,1,0.002278256425,0.002278256425,3,0.3333333333,False,False,False
Chicago,159,292,9,C,1,0.00226986271,0.00226986271,3,0.3333333333,False,False,False
Austin,491,154,0,C,1,0.002268857305,0.002268857305,3,0.3333333333,False,False,False
Philadelphia,656,634,8,S,1,0.002268539683,0.002268539683,3,0.3333333333,False,False,False
Philadelphia,656,634,6,S,1,0.002261384071,0.002261384071,3,0.3333333333,False,False,False
Philadelphia,656,315,9,S,1,0.002256718494,0.002256718494,3,0.3333333333,True,False,True
Austin,491,138,3,C,1,0.002254658457,0.002254658457,3,0.3333333333,False,False,False
Philadelphia,656,586,2,S,1,0.002254580456,0.002254580456,3,0.3333333333,False,False,False
Philadelphia,656,218,4,S,1,0.002253040844,0.002253040844,3,0.3333333333,False,False,False
Austin,491,89,0,C,1,0.002249942547,0.002249942547,3,0.3333333333,True,False,True
Philadelphia,656,305,8,C,1,0.002249048887,0.002249048887,3,0.3333333333,False,False,False
Philadelphia,656,523,1,S,1,0.002244347317,0.002244347317,3,0.3333333333,False,False,True
Austin,491,89,1,C,1,0.002236874638,0.002236874638,3,0.3333333333,True,False,True
Philadelphia,656,573,8,C,1,0.002233681117,0.002233681117,3,0.3333333333,False,False,False
Philadelphia,656,154,1,S,1,0.002233347525,0.002233347525,3,0.3333333333,True,False,True
Philadelphia,656,306,4,S,1,0.002232444956,0.002232444956,3,0.3333333333,False,False,False
Austin,491,167,8,C,1,0.002223289345,0.002223289345,3,0.3333333333,False,False,False
Philadelphia,656,454,2,S,1,0.002221273307,0.002221273307,3,0.3333333333,False,False,False
Philadelphia,656,634,5,S,1,0.002215997731,0.002215997731,3,0.3333333333,False,False,False
Philadelphia,656,133,6,S,1,0.00221393757,0.00221393757,3,0.3333333333,True,False,True
Philadelphia,656,523,3,S,1,0.002212380358,0.002212380358,3,0.3333333333,False,False,True
Philadelphia,656,38,3,S,1,0.002211762897,0.002211762897,3,0.3333333333,False,False,False
Philadelphia,656,125,7,S,1,0.002210557577,0.002210557577,3,0.3333333333,False,False,False
Philadelphia,656,301,2,S,1,0.002208410247,0.002208410247,3,0.3333333333,False,False,False
Philadelphia,656,191,8,C,1,0.002201146051,0.002201146051,3,0.3333333333,False,False,False
San Antonio,506,215,1,C,1,0.002199903818,0.002199903818,3,0.3333333333,False,False,False
Philadelphia,656,375,7,S,1,0.002199843513,0.002199843513,3,0.3333333333,True,False,True
Philadelphia,656,498,4,S,1,0.00219876381,0.00219876381,3,0.3333333333,True,False,True
Philadelphia,656,523,4,S,1,0.002198364472,0.002198364472,3,0.3333333333,False,False,True
Philadelphia,656,154,3,S,1,0.002198304584,0.002198304584,3,0.3333333333,True,False,True
Philadelphia,656,38,4,S,1,0.002197123944,0.002197123944,3,0.3333333333,False,False,False
Philadelphia,656,0,8,C,1,0.002194327917,0.002194327917,3,0.3333333333,False,False,False
Philadelphia,656,301,7,S,1,0.002192666009,0.002192666009,3,0.3333333333,False,False,False
Philadelphia,656,301,4,S,1,0.002186407226,0.002186407226,3,0.3333333333,False,False,False
Philadelphia,656,635,7,S,1,0.002184892902,0.002184892902,3,0.3333333333,True,False,True
Philadelphia,656,218,2,S,1,0.002183915118,0.002183915118,3,0.3333333333,False,False,False
Philadelphia,656,189,8,C,1,0.002182137065,0.002182137065,3,0.3333333333,False,False,False
Philadelphia,656,586,1,S,1,0.002181216059,0.002181216059,3,0.3333333333,False,False,False
Philadelphia,656,134,7,S,1,0.002178132059,0.002178132059,3,0.3333333333,True,False,True
Philadelphia,656,213,9,S,1,0.00216968482,0.00216968482,3,0.3333333333,True,False,True
Philadelphia,656,0,6,S,1,0.002169275322,0.002169275322,3,0.3333333333,False,False,False
Philadelphia,656,488,2,S,1,0.002168533975,0.002168533975,3,0.3333333333,True,False,True
Austin,491,187,3,C,1,0.002168144514,0.002168144514,3,0.3333333333,True,False,True
Philadelphia,656,454,8,S,1,0.002166992325,0.002166992325,3,0.3333333333,False,False,False
Austin,491,67,0,C,1,0.002166741096,0.002166741096,3,0.3333333333,False,False,False
Chicago,159,418,9,C,1,0.002161501656,0.002161501656,3,0.3333333333,False,False,False
Philadelphia,656,176,6,S,1,0.002159498418,0.002159498418,3,0.3333333333,True,False,True
Philadelphia,656,454,6,S,1,0.002159244531,0.002159244531,3,0.3333333333,False,False,False
Philadelphia,656,306,2,S,1,0.002157567275,0.002157567275,3,0.3333333333,False,False,False
Austin,491,67,1,C,1,0.002153721195,0.002153721195,3,0.3333333333,False,False,False
Philadelphia,656,591,7,S,1,0.002153170909,0.002153170909,3,0.3333333333,False,False,False
Philadelphia,656,257,7,S,1,0.002152725348,0.002152725348,3,0.3333333333,False,False,True
Austin,491,125,0,C,1,0.002152335262,0.002152335262,3,0.3333333333,False,False,False
Austin,491,91,2,C,1,0.002151363725,0.002151363725,3,0.3333333333,False,False,False
Philadelphia,656,16,4,S,1,0.002144508523,0.002144508523,3,0.3333333333,False,False,False
Austin,491,138,0,C,1,0.002143084975,0.002143084975,3,0.3333333333,False,False,False
Philadelphia,656,34,8,C,1,0.002142914103,0.002142914103,3,0.3333333333,False,False,False
Philadelphia,656,244,7,S,1,0.002141913627,0.002141913627,3,0.3333333333,True,False,True
Philadelphia,656,134,8,S,1,0.002141783088,0.002141783088,3,0.3333333333,False,False,False
Philadelphia,656,133,2,S,1,0.002140188072,0.002140188072,3,0.3333333333,True,False,True
Philadelphia,656,375,1,S,1,0.002138322471,0.002138322471,3,0.3333333333,True,False,True
San Antonio,506,136,0,C,1,0.002134006111,0.002134006111,3,0.3333333333,False,False,False
Philadelphia,656,222,8,C,1,0.002132378561,0.002132378561,3,0.3333333333,False,False,False
Philadelphia,656,523,2,S,1,0.002131084755,0.002131084755,3,0.3333333333,False,False,True
Austin,491,138,1,C,1,0.002130058284,0.002130058284,3,0.3333333333,False,False,False
Philadelphia,656,503,7,S,1,0.002128952055,0.002128952055,3,0.3333333333,True,True,True
Philadelphia,656,38,2,S,1,0.002126853351,0.002126853351,3,0.3333333333,False,False,False
Philadelphia,656,218,6,S,1,0.00212658219,0.00212658219,3,0.3333333333,False,False,False
Philadelphia,656,133,7,S,1,0.002126397441,0.002126397441,3,0.3333333333,False,False,True
Philadelphia,656,43,9,S,1,0.002123119647,0.002123119647,3,0.3333333333,True,False,True
Philadelphia,656,0,5,S,1,0.002121826935,0.002121826935,3,0.3333333333,False,False,False
Philadelphia,656,488,8,S,1,0.002119775708,0.002119775708,3,0.3333333333,True,False,True
Philadelphia,656,301,3,S,1,0.002119286447,0.002119286447,3,0.3333333333,False,False,False
Philadelphia,656,301,1,S,1,0.002118762391,0.002118762391,3,0.3333333333,False,False,False
Philadelphia,656,188,9,S,1,0.002117641503,0.002117641503,3,0.3333333333,False,False,False
Philadelphia,656,544,9,S,1,0.002116449586,0.002116449586,3,0.3333333333,True,False,True
Philadelphia,656,125,4,S,1,0.002115547026,0.002115547026,3,0.3333333333,False,False,True
Philadelphia,656,134,1,S,1,0.002114667606,0.002114667606,3,0.3333333333,True,False,True
Austin,491,63,8,R,1,0.002113010883,0.002113010883,3,0.3333333333,False,False,False
Philadelphia,656,430,4,S,1,0.002109637474,0.002109637474,3,0.3333333333,False,False,False
Philadelphia,656,417,4,S,1,0.002103711773,0.002103711773,3,0.3333333333,False,False,False
Philadelphia,656,10,4,S,1,0.002103365059,0.002103365059,3,0.3333333333,False,False,False
Philadelphia,656,375,3,S,1,0.00210115161,0.00210115161,3,0.3333333333,True,False,True
Philadelphia,656,306,6,S,1,0.002095463672,0.002095463672,3,0.3333333333,False,False,False
Philadelphia,656,285,7,S,1,0.002094328398,0.002094328398,3,0.3333333333,True,False,True
Philadelphia,656,275,6,S,1,0.002091865313,0.002091865313,3,0.3333333333,False,False,False
Philadelphia,656,375,2,S,1,0.00209099895,0.00209099895,3,0.3333333333,True,False,True
Philadelphia,656,635,8,S,1,0.002090619241,0.002090619241,3,0.3333333333,True,False,True
Austin,491,89,3,C,1,0.00208900618,0.00208900618,3,0.3333333333,False,False,True
Philadelphia,656,34,6,S,1,0.002087511406,0.002087511406,3,0.3333333333,False,False,False
Philadelphia,656,422,6,S,1,0.002086558766,0.002086558766,3,0.3333333333,False,False,False
Philadelphia,656,176,2,S,1,0.002086530465,0.002086530465,3,0.3333333333,True,False,True
Philadelphia,656,301,5,S,1,0.002084955965,0.002084955965,3,0.3333333333,False,False,False
Philadelphia,656,57,4,S,1,0.002083340525,0.002083340525,3,0.3333333333,True,False,True
Philadelphia,656,523,8,S,1,0.002082252918,0.002082252918,3,0.3333333333,False,False,False
Philadelphia,656,218,5,S,1,0.002081160077,0.002081160077,3,0.3333333333,False,False,False
Philadelphia,656,10,7,S,1,0.002077892339,0.002077892339,3,0.3333333333,False,False,False
Philadelphia,656,549,7,S,1,0.002077533135,0.002077533135,3,0.3333333333,True,False,True
Philadelphia,656,498,8,S,1,0.002076109555,0.002076109555,3,0.3333333333,True,False,True
Philadelphia,656,38,8,S,1,0.002075850728,0.002075850728,3,0.3333333333,False,False,False
Philadelphia,656,523,6,S,1,0.002075282908,0.002075282908,3,0.3333333333,False,False,False
Philadelphia,656,417,7,S,1,0.002075103471,0.002075103471,3,0.3333333333,False,False,False
Philadelphia,656,408,8,S,1,0.002073889242,0.002073889242,3,0.3333333333,True,False,True
Philadelphia,656,176,7,S,1,0.002072885977,0.002072885977,3,0.3333333333,False,False,True
Philadelphia,656,244,9,S,1,0.002071158492,0.002071158492,3,0.3333333333,False,False,False
Philadelphia,656,38,6,S,1,0.00206857087,0.00206857087,3,0.3333333333,False,False,False
Philadelphia,656,176,4,S,1,0.002067461904,0.002067461904,3,0.3333333333,True,False,True
Austin,491,154,2,C,1,0.00206598403,0.00206598403,3,0.3333333333,False,False,False
Philadelphia,656,503,1,S,1,0.00206484613,0.00206484613,3,0.3333333333,True,True,True
Philadelphia,656,113,9,S,1,0.002063139752,0.002063139752,3,0.3333333333,True,False,False
Philadelphia,656,133,3,S,1,0.002062123098,0.002062123098,3,0.3333333333,True,False,True
Philadelphia,656,133,1,S,1,0.002061664069,0.002061664069,3,0.3333333333,True,False,True
Chicago,159,306,9,C,1,0.0020607803,0.0020607803,3,0.3333333333,False,False,False
Philadelphia,656,506,3,S,1,0.002060673301,0.002060673301,3,0.3333333333,True,False,True
San Antonio,506,123,2,C,1,0.002058860204,0.002058860204,3,0.3333333333,True,False,False
Philadelphia,656,511,9,S,1,0.00205824053,0.00205824053,3,0.3333333333,True,False,True
Philadelphia,656,100,7,S,1,0.002057023351,0.002057023351,3,0.3333333333,False,False,True
Philadelphia,656,598,2,S,1,0.002054999317,0.002054999317,3,0.3333333333,False,False,False
Philadelphia,656,476,4,S,1,0.002054760863,0.002054760863,3,0.3333333333,False,False,False
Philadelphia,656,564,9,S,1,0.00205408504,0.00205408504,3,0.3333333333,True,False,True
Philadelphia,656,208,6,S,1,0.00205372504,0.00205372504,3,0.3333333333,False,False,False
Philadelphia,656,194,7,S,1,0.002052617038,0.002052617038,3,0.3333333333,True,True,True
Philadelphia,656,382,4,S,1,0.002051802397,0.002051802397,3,0.3333333333,False,False,True
Philadelphia,656,624,2,S,1,0.002048215783,0.002048215783,3,0.3333333333,False,False,False
Philadelphia,656,506,4,S,1,0.002047180888,0.002047180888,3,0.3333333333,True,False,True
Philadelphia,656,306,5,S,1,0.002046261982,0.002046261982,3,0.3333333333,False,False,False
Philadelphia,656,301,9,S,1,0.002046260188,0.002046260188,3,0.3333333333,False,False,False
Philadelphia,656,598,7,S,1,0.002041535567,0.002041535567,3,0.3333333333,False,False,False
Philadelphia,656,350,7,S,1,0.002041006757,0.002041006757,3,0.3333333333,True,False,True
Philadelphia,656,426,8,S,1,0.002040808026,0.002040808026,3,0.3333333333,False,False,False
Philadelphia,656,430,2,S,1,0.002039680688,0.002039680688,3,0.3333333333,False,False,False
Philadelphia,656,176,8,S,1,0.002036203141,0.002036203141,3,0.3333333333,False,False,False
Philadelphia,656,598,4,S,1,0.002036183343,0.002036183343,3,0.3333333333,False,False,False
Philadelphia,656,435,5,S,1,0.002035860224,0.002035860224,3,0.3333333333,False,False,False
Philadelphia,656,160,3,S,1,0.002035158048,0.002035158048,3,0.3333333333,False,False,False
Philadelphia,656,251,8,C,1,0.00203499239,0.00203499239,3,0.3333333333,False,False,False
Philadelphia,656,285,1,S,1,0.002034790811,0.002034790811,3,0.3333333333,True,False,True
Philadelphia,656,133,5,S,1,0.002032052475,0.002032052475,3,0.3333333333,True,False,True
Philadelphia,656,523,5,S,1,0.002031073797,0.002031073797,3,0.3333333333,False,False,True
Philadelphia,656,235,5,S,1,0.002028309861,0.002028309861,3,0.3333333333,False,False,False
Philadelphia,656,295,2,S,1,0.002027500695,0.002027500695,3,0.3333333333,False,False,True
Philadelphia,656,365,5,S,1,0.002025084537,0.002025084537,3,0.3333333333,False,False,False
Philadelphia,656,176,9,S,1,0.002023047068,0.002023047068,3,0.3333333333,False,False,False
Philadelphia,656,275,2,S,1,0.002021042633,0.002021042633,3,0.3333333333,False,False,False
Philadelphia,656,100,8,S,1,0.002020665757,0.002020665757,3,0.3333333333,False,False,False
Philadelphia,656,10,1,S,1,0.002019972667,0.002019972667,3,0.3333333333,False,False,False
Philadelphia,656,441,4,S,1,0.002019171537,0.002019171537,3,0.3333333333,False,False,False
Philadelphia,656,422,2,S,1,0.002017440383,0.002017440383,3,0.3333333333,False,False,False
Philadelphia,656,549,1,S,1,0.002016732905,0.002016732905,3,0.3333333333,True,False,True
Philadelphia,656,57,2,S,1,0.002015998397,0.002015998397,3,0.3333333333,True,False,True
Philadelphia,656,160,5,S,1,0.002013677085,0.002013677085,3,0.3333333333,False,False,False
Austin,491,80,5,C,1,0.002012169146,0.002012169146,3,0.3333333333,False,False,False
Philadelphia,656,316,8,C,1,0.002011516802,0.002011516802,3,0.3333333333,False,False,False
Philadelphia,656,367,9,S,1,0.002011506248,0.002011506248,3,0.3333333333,False,False,False
Philadelphia,656,417,1,S,1,0.002010054137,0.002010054137,3,0.3333333333,False,False,False
Philadelphia,656,176,3,S,1,0.002009292768,0.002009292768,3,0.3333333333,True,False,True
Philadelphia,656,287,7,S,1,0.002009278341,0.002009278341,3,0.3333333333,True,False,True
Philadelphia,656,176,1,S,1,0.002008838603,0.002008838603,3,0.3333333333,True,False,True
Philadelphia,656,275,7,S,1,0.002007799295,0.002007799295,3,0.3333333333,False,False,False
Philadelphia,656,598,8,S,1,0.002005338643,0.002005338643,3,0.3333333333,False,False,False
Philadelphia,656,422,7,S,1,0.002004515736,0.002004515736,3,0.3333333333,False,False,False
Philadelphia,656,244,4,S,1,0.002003445108,0.002003445108,3,0.3333333333,True,False,True
Philadelphia,656,275,4,S,1,0.002002534691,0.002002534691,3,0.3333333333,False,False,False
Philadelphia,656,380,7,S,1,0.002001656936,0.002001656936,3,0.3333333333,True,False,True
Austin,491,114,2,C,1,0.002000340724,0.002000340724,3,0.3333333333,True,False,True
Philadelphia,656,422,4,S,1,0.001999377821,0.001999377821,3,0.3333333333,False,False,False
Philadelphia,656,285,9,S,1,0.001999233503,0.001999233503,3,0.3333333333,False,False,False
Philadelphia,656,285,3,S,1,0.001998818349,0.001998818349,3,0.3333333333,True,False,True
Philadelphia,656,125,8,S,1,0.001998813188,0.001998813188,3,0.3333333333,False,False,False
Philadelphia,656,441,7,S,1,0.001994602198,0.001994602198,3,0.3333333333,False,False,False
Philadelphia,656,100,3,S,1,0.00199399398,0.00199399398,3,0.3333333333,True,False,True
Philadelphia,656,100,1,S,1,0.001993543843,0.001993543843,3,0.3333333333,True,False,True
Philadelphia,656,194,1,S,1,0.001990340904,0.001990340904,3,0.3333333333,True,True,True
Philadelphia,656,10,2,S,1,0.001989810911,0.001989810911,3,0.3333333333,False,False,False
Philadelphia,656,476,2,S,1,0.001985630475,0.001985630475,3,0.3333333333,False,False,False
Philadelphia,656,10,3,S,1,0.001984977745,0.001984977745,3,0.3333333333,False,False,False
Philadelphia,656,382,2,S,1,0.001983481533,0.001983481533,3,0.3333333333,False,False,True
Philadelphia,656,194,8,S,1,0.001983075968,0.001983075968,3,0.3333333333,True,False,True
Philadelphia,656,506,2,S,1,0.001982413971,0.001982413971,3,0.3333333333,True,False,True
Philadelphia,656,430,6,S,1,0.001981658478,0.001981658478,3,0.3333333333,False,False,False
Philadelphia,656,208,2,S,1,0.001980322255,0.001980322255,3,0.3333333333,False,False,False
Philadelphia,656,176,5,S,1,0.001979540812,0.001979540812,3,0.3333333333,True,False,True
Philadelphia,656,598,3,S,1,0.001978784733,0.001978784733,3,0.3333333333,False,False,False
Philadelphia,656,598,1,S,1,0.001978336584,0.001978336584,3,0.3333333333,False,False,False
Philadelphia,656,295,8,S,1,0.001978161322,0.001978161322,3,0.3333333333,False,False,False
Philadelphia,656,434,4,S,1,0.001976499118,0.001976499118,3,0.3333333333,False,False,False
Philadelphia,656,624,1,S,1,0.001976429418,0.001976429418,3,0.3333333333,False,False,False
