split_family,heldout_period,split_role,model_id,family,description,n_features,n_train_events,n_test_events,n_train_cities,n_test_cities,city,event_id,event_start,n_tokens,spearman,top_5pct_value_capture,top_5pct_ndcg,top_5pct_precision
calendar_year_group,year_2019,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,54,51,3,4,New York,99,2019-06-02 22:00:00,3324,-0.1072914007,0.4947529906,0.4638955503,0.005988023952
calendar_year_group,year_2019,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,54,51,3,4,New York,100,2019-06-05 21:00:00,3667,-0.11486821,0.4652443894,0.4421321542,0.01630434783
calendar_year_group,year_2019,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,54,51,3,4,New York,101,2019-06-06 02:00:00,2057,-0.09132068198,0.5258278783,0.5009424722,0
calendar_year_group,year_2019,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,54,51,3,4,New York,102,2019-06-10 12:00:00,1960,-0.08890910317,0.5323073042,0.5079945979,0
calendar_year_group,year_2019,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,54,51,3,4,New York,103,2019-06-11 01:00:00,2050,-0.08437432977,0.5286460371,0.4994778322,0
calendar_year_group,year_2019,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,54,51,3,4,New York,104,2019-06-11 05:00:00,2311,-0.07145472996,0.5448131785,0.5123538671,0
calendar_year_group,year_2019,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,54,51,3,4,New York,105,2019-06-13 08:00:00,2026,-0.08089158022,0.5449331226,0.5162872414,0
calendar_year_group,year_2019,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,54,51,3,4,New York,106,2019-06-13 22:00:00,3249,-0.1088986494,0.513581443,0.4838336027,0.006134969325
calendar_year_group,year_2019,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,54,51,3,4,New York,107,2019-06-16 03:00:00,2148,-0.08991579512,0.5378274508,0.5096963869,0
calendar_year_group,year_2019,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,54,51,3,4,New York,108,2019-06-16 19:00:00,2346,-0.0840032598,0.5426283855,0.5153996147,0
calendar_year_group,year_2019,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,54,51,3,4,New York,109,2019-06-18 07:00:00,2181,-0.09541129431,0.5355984724,0.5080994713,0
calendar_year_group,year_2019,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,54,51,3,4,New York,110,2019-06-18 13:00:00,1947,-0.09925842239,0.5390386107,0.5127646565,0
calendar_year_group,year_2019,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,54,51,3,4,New York,111,2019-06-18 23:00:00,2098,-0.09656541115,0.5166335748,0.4896242794,0
calendar_year_group,year_2019,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,54,51,3,4,New York,112,2019-06-19 07:00:00,1462,-0.07687317843,0.5432583545,0.5123616754,0
calendar_year_group,year_2019,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,54,51,3,4,New York,113,2019-06-19 10:00:00,1360,-0.06758235266,0.5406034973,0.5189291511,0
calendar_year_group,year_2019,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,54,51,3,4,New York,115,2019-06-20 01:00:00,1320,-0.1175865907,0.5232248682,0.5044280199,0
calendar_year_group,year_2019,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,54,51,3,4,New York,116,2019-06-20 04:00:00,1230,-0.08009832882,0.5112970444,0.4658661044,0
calendar_year_group,year_2019,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,54,51,3,4,New York,117,2019-06-20 07:00:00,1284,-0.07838425561,0.5509768748,0.5193446707,0
calendar_year_group,year_2019,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,54,51,3,4,New York,119,2019-06-20 21:00:00,2182,-0.09931096627,0.4184883905,0.3771568356,0.03636363636
calendar_year_group,year_2019,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,54,51,3,4,New York,120,2019-06-21 04:00:00,1439,-0.07277370595,0.5104002557,0.4815320831,0
calendar_year_group,year_2019,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,54,51,3,4,New York,121,2019-06-25 07:00:00,2076,-0.07351070084,0.5419801787,0.5128432925,0
calendar_year_group,year_2019,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,54,51,3,4,New York,122,2019-06-29 18:00:00,1959,-0.07618300826,0.5421052248,0.5160909016,0
calendar_year_group,year_2019,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,54,51,3,4,New York,123,2019-06-30 15:00:00,1945,-0.09237025171,0.53943387,0.5116812369,0
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Chicago,145,2019-07-02 20:00:00,1896,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Chicago,146,2019-07-02 23:00:00,1331,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Chicago,147,2019-07-03 02:00:00,1332,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Chicago,149,2019-07-13 20:00:00,1200,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Chicago,150,2019-07-16 04:00:00,1593,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Chicago,152,2019-07-17 19:00:00,5711,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Chicago,153,2019-07-18 08:00:00,1793,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Chicago,154,2019-07-20 05:00:00,2226,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Chicago,155,2019-07-21 12:00:00,1900,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Chicago,156,2019-07-21 15:00:00,1753,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Chicago,157,2019-07-29 10:00:00,1615,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Chicago,158,2019-07-29 13:00:00,1723,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Chicago,159,2019-07-29 17:00:00,2008,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Dallas,55,2019-04-17 11:00:00,1200,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Dallas,56,2019-04-18 02:00:00,1200,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Dallas,57,2019-04-18 12:00:00,1200,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Dallas,58,2019-04-18 22:00:00,1200,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Dallas,59,2019-04-23 19:00:00,1200,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Dallas,60,2019-04-24 11:00:00,1200,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Dallas,61,2019-04-24 15:00:00,1200,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Dallas,62,2019-04-28 01:00:00,1200,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Dallas,63,2019-04-28 09:00:00,1200,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Dallas,64,2019-04-30 18:00:00,1200,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Houston,52,2019-04-04 01:00:00,1200,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Houston,60,2019-04-18 05:00:00,1200,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Houston,61,2019-04-24 21:00:00,1200,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,Houston,62,2019-04-30 03:00:00,1200,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,New York,98,2019-06-02 18:00:00,2833,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,New York,99,2019-06-02 22:00:00,3324,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,New York,100,2019-06-05 21:00:00,3667,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,New York,101,2019-06-06 02:00:00,2057,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,New York,102,2019-06-10 12:00:00,1960,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,New York,103,2019-06-11 01:00:00,2050,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,New York,104,2019-06-11 05:00:00,2311,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,New York,105,2019-06-13 08:00:00,2026,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,New York,106,2019-06-13 22:00:00,3249,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,New York,107,2019-06-16 03:00:00,2148,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,New York,108,2019-06-16 19:00:00,2346,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,New York,109,2019-06-18 07:00:00,2181,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,New York,110,2019-06-18 13:00:00,1947,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,New York,111,2019-06-18 23:00:00,2098,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,New York,112,2019-06-19 07:00:00,1462,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,New York,113,2019-06-19 10:00:00,1360,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,New York,115,2019-06-20 01:00:00,1320,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,New York,116,2019-06-20 04:00:00,1230,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,New York,117,2019-06-20 07:00:00,1284,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,New York,119,2019-06-20 21:00:00,2182,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,New York,120,2019-06-21 04:00:00,1439,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,New York,121,2019-06-25 07:00:00,2076,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,New York,122,2019-06-29 18:00:00,1959,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,H4_activated_law,direct_law,hand-built activated bottleneck score,0,54,51,3,4,New York,123,2019-06-30 15:00:00,1945,1,1,1,1
calendar_year_group,year_2019,confounded_year_audit,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,54,51,3,4,Chicago,145,2019-07-02 20:00:00,1896,0.9362326127,0.9580593895,0.9656039172,0.7894736842
calendar_year_group,year_2019,confounded_year_audit,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,54,51,3,4,Chicago,146,2019-07-02 23:00:00,1331,0.9604927306,0.9770782861,0.9800602259,0.8507462687
calendar_year_group,year_2019,confounded_year_audit,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,54,51,3,4,Chicago,147,2019-07-03 02:00:00,1332,0.9597470947,0.9770782861,0.9800602259,0.8507462687
calendar_year_group,year_2019,confounded_year_audit,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,54,51,3,4,Chicago,149,2019-07-13 20:00:00,1200,0.9660470794,0.9701265953,0.9756308473,0.85
calendar_year_group,year_2019,confounded_year_audit,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,54,51,3,4,Chicago,150,2019-07-16 04:00:00,1593,0.9494093904,0.9552574539,0.964586675,0.775
calendar_year_group,year_2019,confounded_year_audit,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,54,51,3,4,Chicago,152,2019-07-17 19:00:00,5711,0.8985132785,0.9485334783,0.9559682737,0.7272727273
calendar_year_group,year_2019,confounded_year_audit,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,54,51,3,4,Chicago,153,2019-07-18 08:00:00,1793,0.941642519,0.9543718874,0.9633375599,0.7777777778
calendar_year_group,year_2019,confounded_year_audit,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,54,51,3,4,Chicago,154,2019-07-20 05:00:00,2226,0.9285234316,0.9668940246,0.9711302,0.8125
calendar_year_group,year_2019,confounded_year_audit,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,54,51,3,4,Chicago,155,2019-07-21 12:00:00,1900,0.9361454304,0.9580593895,0.9656039172,0.7894736842
calendar_year_group,year_2019,confounded_year_audit,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,54,51,3,4,Chicago,156,2019-07-21 15:00:00,1753,0.9404405415,0.9528677923,0.9624301138,0.7727272727
calendar_year_group,year_2019,confounded_year_audit,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,54,51,3,4,Chicago,157,2019-07-29 10:00:00,1615,0.9495246755,0.9521683918,0.9624202444,0.7654320988
calendar_year_group,year_2019,confounded_year_audit,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,54,51,3,4,Chicago,158,2019-07-29 13:00:00,1723,0.9423364688,0.9524000111,0.9621740662,0.7586206897
calendar_year_group,year_2019,confounded_year_audit,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,54,51,3,4,Chicago,159,2019-07-29 17:00:00,2008,0.9277466725,0.9616540329,0.967829969,0.801980198
calendar_year_group,year_2019,confounded_year_audit,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,54,51,3,4,Dallas,55,2019-04-17 11:00:00,1200,0.9399565304,0.9573135205,0.9533812242,0.65
calendar_year_group,year_2019,confounded_year_audit,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,54,51,3,4,Dallas,56,2019-04-18 02:00:00,1200,0.941748742,0.9573135205,0.9533812242,0.65
calendar_year_group,year_2019,confounded_year_audit,R1_factorized_low_dim,trained_surrogate,seven-feature factorized activated law,7,54,51,3,4,Dallas,57,2019-04-18 12:00:00,1200,0.940124574,0.9573135205,0.9533812242,0.65
